"Plot Title:  10799580"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10799580, SEN S/N: 10799580)","RH, % (LGR S/N: 10799580, SEN S/N: 10799580)","Coupler Detached (LGR S/N: 10799580)","End Of File (LGR S/N: 10799580)"
298,11/29/17 03:12:28 AM,19.841,41.413,,
299,11/29/17 03:13:28 AM,19.817,41.410,,
300,11/29/17 03:14:28 AM,19.817,41.443,,
301,11/29/17 03:15:28 AM,19.793,41.472,,
302,11/29/17 03:16:28 AM,19.793,41.472,,
303,11/29/17 03:17:28 AM,19.793,41.440,,
304,11/29/17 03:18:28 AM,19.793,41.408,,
305,11/29/17 03:19:28 AM,19.793,41.408,,
306,11/29/17 03:20:28 AM,19.770,41.405,,
307,11/29/17 03:21:28 AM,19.770,41.405,,
308,11/29/17 03:22:28 AM,19.770,41.405,,
309,11/29/17 03:23:28 AM,19.746,41.402,,
310,11/29/17 03:24:28 AM,19.746,41.370,,
311,11/29/17 03:25:28 AM,19.746,41.338,,
312,11/29/17 03:26:28 AM,19.746,41.338,,
313,11/29/17 03:27:28 AM,19.722,41.335,,
314,11/29/17 03:28:28 AM,19.722,41.335,,
315,11/29/17 03:29:28 AM,19.722,41.303,,
316,11/29/17 03:30:28 AM,19.698,41.268,,
317,11/29/17 03:31:28 AM,19.698,41.268,,
318,11/29/17 03:32:28 AM,19.698,41.268,,
319,11/29/17 03:33:28 AM,19.698,41.268,,
320,11/29/17 03:34:28 AM,19.674,41.266,,
321,11/29/17 03:35:28 AM,19.674,41.266,,
322,11/29/17 03:36:28 AM,19.651,41.263,,
323,11/29/17 03:37:28 AM,19.651,41.263,,
324,11/29/17 03:38:28 AM,19.651,41.263,,
325,11/29/17 03:39:28 AM,19.651,41.263,,
326,11/29/17 03:40:28 AM,19.627,41.292,,
327,11/29/17 03:41:28 AM,19.627,41.260,,
328,11/29/17 03:42:28 AM,19.627,41.292,,
329,11/29/17 03:43:28 AM,19.603,41.258,,
330,11/29/17 03:44:28 AM,19.603,41.290,,
331,11/29/17 03:45:28 AM,19.603,41.258,,
332,11/29/17 03:46:28 AM,19.603,41.258,,
333,11/29/17 03:47:28 AM,19.579,41.319,,
334,11/29/17 03:48:28 AM,19.579,41.287,,
335,11/29/17 03:49:28 AM,19.579,41.287,,
336,11/29/17 03:50:28 AM,19.555,41.285,,
337,11/29/17 03:51:28 AM,19.555,41.285,,
338,11/29/17 03:52:28 AM,19.555,41.285,,
339,11/29/17 03:53:28 AM,19.532,41.282,,
340,11/29/17 03:54:28 AM,19.532,41.282,,
341,11/29/17 03:55:28 AM,19.532,41.282,,
342,11/29/17 03:56:28 AM,19.532,41.282,,
343,11/29/17 03:57:28 AM,19.508,41.279,,
344,11/29/17 03:58:28 AM,19.508,41.247,,
345,11/29/17 03:59:28 AM,19.508,41.311,,
346,11/29/17 04:00:28 AM,19.484,41.244,,
347,11/29/17 04:01:28 AM,19.484,41.309,,
348,11/29/17 04:02:28 AM,19.484,41.244,,
349,11/29/17 04:03:28 AM,19.460,41.242,,
350,11/29/17 04:04:28 AM,19.460,41.242,,
351,11/29/17 04:05:28 AM,19.460,41.274,,
352,11/29/17 04:06:28 AM,19.460,41.274,,
353,11/29/17 04:07:28 AM,19.436,41.304,,
354,11/29/17 04:08:28 AM,19.436,41.271,,
355,11/29/17 04:09:28 AM,19.436,41.271,,
356,11/29/17 04:10:28 AM,19.413,41.301,,
357,11/29/17 04:11:28 AM,19.413,41.269,,
358,11/29/17 04:12:28 AM,19.413,41.269,,
359,11/29/17 04:13:28 AM,19.413,41.301,,
360,11/29/17 04:14:28 AM,19.389,41.298,,
361,11/29/17 04:15:28 AM,19.389,41.298,,
362,11/29/17 04:16:28 AM,19.389,41.298,,
363,11/29/17 04:17:28 AM,19.365,41.296,,
364,11/29/17 04:18:28 AM,19.365,41.296,,
365,11/29/17 04:19:28 AM,19.365,41.296,,
366,11/29/17 04:20:28 AM,19.365,41.263,,
367,11/29/17 04:21:28 AM,19.365,41.231,,
368,11/29/17 04:22:28 AM,19.341,41.229,,
369,11/29/17 04:23:28 AM,19.341,41.229,,
370,11/29/17 04:24:28 AM,19.341,41.229,,
371,11/29/17 04:25:28 AM,19.318,41.226,,
372,11/29/17 04:26:28 AM,19.318,41.226,,
373,11/29/17 04:27:28 AM,19.318,41.226,,
374,11/29/17 04:28:28 AM,19.318,41.226,,
375,11/29/17 04:29:28 AM,19.294,41.191,,
376,11/29/17 04:30:28 AM,19.294,41.159,,
377,11/29/17 04:31:28 AM,19.294,41.159,,
378,11/29/17 04:32:28 AM,19.270,41.156,,
379,11/29/17 04:33:28 AM,19.270,41.156,,
380,11/29/17 04:34:28 AM,19.270,41.156,,
381,11/29/17 04:35:28 AM,19.270,41.156,,
382,11/29/17 04:36:28 AM,19.246,41.154,,
383,11/29/17 04:37:28 AM,19.246,41.154,,
384,11/29/17 04:38:28 AM,19.246,41.154,,
385,11/29/17 04:39:28 AM,19.222,41.151,,
386,11/29/17 04:40:28 AM,19.222,41.151,,
387,11/29/17 04:41:28 AM,19.222,41.151,,
388,11/29/17 04:42:28 AM,19.222,41.183,,
389,11/29/17 04:43:28 AM,19.199,41.180,,
390,11/29/17 04:44:28 AM,19.199,41.148,,
391,11/29/17 04:45:28 AM,19.199,41.180,,
392,11/29/17 04:46:28 AM,19.175,41.178,,
393,11/29/17 04:47:28 AM,19.175,41.178,,
394,11/29/17 04:48:28 AM,19.175,41.178,,
395,11/29/17 04:49:28 AM,19.175,41.210,,
396,11/29/17 04:50:28 AM,19.151,41.175,,
397,11/29/17 04:51:28 AM,19.151,41.207,,
398,11/29/17 04:52:28 AM,19.151,41.207,,
399,11/29/17 04:53:28 AM,19.151,41.207,,
400,11/29/17 04:54:28 AM,19.127,41.205,,
401,11/29/17 04:55:28 AM,19.127,41.205,,
402,11/29/17 04:56:28 AM,19.127,41.205,,
403,11/29/17 04:57:28 AM,19.127,41.205,,
404,11/29/17 04:58:28 AM,19.103,41.202,,
405,11/29/17 04:59:28 AM,19.103,41.202,,
406,11/29/17 05:00:28 AM,19.103,41.202,,
407,11/29/17 05:01:28 AM,19.080,41.199,,
408,11/29/17 05:02:28 AM,19.080,41.199,,
409,11/29/17 05:03:28 AM,19.080,41.199,,
410,11/29/17 05:04:28 AM,19.080,41.199,,
